,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,season,PPG
436,335,Rodney McGruder,SG,29,DET,16,194,16.1,0.619,0.343,0.114,4.5,8.1,6.3,13.6,2.0,0.4,8.7,18.1,,0.3,0.2,0.5,0.121,,0.7,0.0,0.7,0.1,mcgruro01,2021,5.7
437,336,Alfonzo McKinnie,SF,28,LAL,39,258,15.5,0.604,0.419,0.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,,0.5,0.3,0.8,0.156,,0.3,-0.8,-0.4,0.1,mckinal01,2021,3.1
438,337,Jordan McLaughlin,PG,24,MIN,51,938,12.0,0.502,0.38,0.124,2.3,10.4,6.2,28.0,2.6,0.6,16.7,13.7,,0.6,0.6,1.2,0.062,,-2.0,0.2,-1.7,0.1,mclaujo01,2021,5.0
439,338,Ben McLemore,SG,27,TOT,53,905,8.5,0.523,0.767,0.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,,-0.5,0.7,0.2,0.013,,-2.7,-1.2,-3.9,-0.4,mclembe01,2021,8.0
440,338,Ben McLemore,SG,27,HOU,32,537,8.3,0.5,0.741,0.143,2.1,11.4,6.6,7.8,1.8,0.5,10.5,21.1,,-0.5,0.3,-0.2,-0.019,,-3.4,-1.1,-4.5,-0.3,mclembe01,2021,8.0
441,338,Ben McLemore,SG,27,LAL,21,368,8.8,0.559,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,,0.1,0.4,0.5,0.061,,-1.6,-1.4,-3.0,-0.1,mclembe01,2021,8.0
442,339,Nicolò Melli,PF,30,TOT,45,566,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,,0.1,0.5,0.6,0.048,,-3.5,0.0,-3.5,-0.2,mellini01,2021,4.0
443,339,Nicolò Melli,PF,30,NOP,22,241,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,,-0.2,0.2,0.0,0.008,,-4.9,1.1,-3.9,-0.1,mellini01,2021,4.0
444,339,Nicolò Melli,PF,30,DAL,23,325,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,,0.3,0.2,0.5,0.078,,-2.3,-0.8,-3.2,-0.1,mellini01,2021,4.0
445,340,De'Anthony Melton,PG,22,MEM,52,1045,15.2,0.568,0.537,0.13,3.0,13.4,8.2,17.5,2.7,2.7,13.7,19.5,,0.7,1.5,2.2,0.103,,0.6,1.7,2.3,1.1,meltode01,2021,9.1
446,341,Sam Merrill,SG,24,MIL,30,233,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15.0,,0.3,0.2,0.5,0.102,,-0.7,-0.3,-1.0,0.1,merrisa01,2021,3.0
447,342,Chimezie Metu,C,23,SAC,36,488,14.5,0.571,0.207,0.24,7.0,18.7,12.7,8.2,1.4,3.1,12.8,20.0,,0.3,0.3,0.6,0.061,,-2.2,-1.3,-3.6,-0.2,metuch01,2021,6.3
448,343,Khris Middleton,SF,29,MIL,68,2269,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25.0,,4.1,2.2,6.4,0.135,,1.7,-0.3,1.3,1.9,middlkh01,2021,20.4
449,344,Darius Miller,SF,30,OKC,18,197,15.9,0.685,0.875,0.25,1.0,11.8,6.3,15.4,3.1,2.3,13.1,13.2,,0.4,0.2,0.6,0.156,,0.8,2.7,3.6,0.3,milleda01,2021,4.1
450,345,Patty Mills,PG,32,SAS,68,1685,11.8,0.57,0.702,0.128,1.1,6.3,3.7,13.5,1.2,0.2,9.3,18.4,,1.3,0.8,2.2,0.062,,0.0,-1.2,-1.2,0.4,millspa02,2021,10.8
451,346,Paul Millsap,PF,35,DEN,56,1162,16.4,0.565,0.357,0.244,7.4,18.1,12.8,11.6,2.2,3.0,10.3,18.6,,1.7,1.6,3.2,0.133,,0.3,0.7,1.0,0.9,millspa01,2021,9.0
452,347,Shake Milton,SG,24,PHI,63,1461,14.6,0.549,0.304,0.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,,1.1,1.6,2.8,0.091,,-0.7,-1.0,-1.6,0.1,miltosh01,2021,13.0
453,348,Donovan Mitchell,PG,24,UTA,53,1771,21.3,0.569,0.423,0.29,3.1,10.6,7.0,26.7,1.4,0.7,10.7,33.5,,3.9,2.2,6.2,0.167,,4.6,-0.2,4.3,2.8,mitchdo01,2021,26.4
454,349,Adam Mokoka,SG,22,CHI,14,56,2.2,0.386,0.526,0.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,,-0.2,0.1,-0.1,-0.112,,-7.7,-1.6,-9.3,-0.1,mokokad01,2021,1.1
455,350,Malik Monk,SG,22,CHO,42,878,13.6,0.569,0.531,0.18,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,,0.5,0.5,1.0,0.054,,0.2,-2.0,-1.8,0.0,monkma01,2021,11.7
456,351,E'Twaun Moore,SG,31,PHO,27,389,10.4,0.523,0.289,0.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,,0.0,0.4,0.4,0.049,,-3.1,0.2,-2.9,-0.1,mooreet01,2021,4.9
457,352,Ja Morant,PG,21,MEM,63,2053,16.7,0.537,0.252,0.389,3.0,10.1,6.5,33.5,1.3,0.6,15.3,27.2,,1.6,1.6,3.2,0.074,,1.3,-1.6,-0.4,0.8,moranja01,2021,19.1
458,353,Juwan Morgan,PF,23,UTA,29,147,8.5,0.529,0.433,0.233,6.8,13.1,10.1,8.0,1.3,0.6,10.8,10.9,,0.1,0.2,0.3,0.105,,-3.5,1.2,-2.3,0.0,morgaju01,2021,1.2
459,354,Marcus Morris,PF,31,LAC,57,1502,14.5,0.614,0.507,0.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,,2.1,1.5,3.6,0.115,,0.9,-0.8,0.0,0.8,morrima03,2021,13.4
460,355,Markieff Morris,PF,31,LAL,61,1200,9.3,0.509,0.553,0.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,,-0.2,1.8,1.6,0.062,,-2.9,0.3,-2.6,-0.2,morrima02,2021,6.7
461,356,Monte Morris,PG,25,DEN,47,1196,14.0,0.574,0.346,0.189,1.0,8.0,4.6,17.1,1.4,1.1,7.5,16.5,,2.0,0.8,2.9,0.115,,0.1,-0.5,-0.3,0.5,morrimo01,2021,10.2
462,357,Mychal Mulder,PG,26,GSW,60,766,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,,0.6,0.6,1.2,0.075,,-0.6,-1.2,-1.8,0.0,muldemy01,2021,5.6
463,358,Dejounte Murray,PG,24,SAS,67,2139,16.5,0.509,0.204,0.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,,0.7,2.6,3.3,0.074,,-0.2,1.0,0.8,1.5,murrade01,2021,15.7
464,359,Jamal Murray,PG,23,DEN,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,,3.1,1.5,4.6,0.129,,2.7,-0.7,2.0,1.7,murraja01,2021,21.2
465,360,Mike Muscala,C,29,OKC,35,645,14.7,0.599,0.689,0.135,3.0,18.4,10.6,7.0,0.6,1.5,6.9,20.0,,0.9,0.4,1.3,0.096,,0.9,-1.0,-0.1,0.3,muscami01,2021,9.7
466,361,Svi Mykhailiuk,SF-SG,23,TOT,66,1324,10.4,0.529,0.621,0.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20.0,,-0.8,1.1,0.3,0.01,,-1.9,-0.7,-2.6,-0.2,mykhasv01,2021,10.3
467,361,Svi Mykhailiuk,SF,23,DET,36,634,10.2,0.527,0.767,0.135,1.9,11.2,6.5,13.5,2.1,0.8,14.2,19.0,,-0.3,0.6,0.3,0.025,,-1.5,-0.2,-1.8,0.0,mykhasv01,2021,10.3
468,361,Svi Mykhailiuk,SG,23,OKC,30,690,10.6,0.531,0.505,0.071,1.9,11.6,6.7,12.3,1.7,0.8,14.4,21.0,,-0.5,0.5,-0.1,-0.004,,-2.3,-1.1,-3.3,-0.2,mykhasv01,2021,10.3
469,362,Abdel Nader,SF,27,PHO,24,355,13.4,0.605,0.371,0.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19.0,,0.3,0.4,0.7,0.095,,-1.0,1.0,0.0,0.2,naderab01,2021,6.7
470,363,Larry Nance Jr.,PF,28,CLE,35,1091,13.2,0.557,0.419,0.18,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,,0.5,1.3,1.8,0.08,,-1.4,1.8,0.4,0.7,nancela02,2021,9.3
471,364,Aaron Nesmith,SF,21,BOS,46,669,9.4,0.573,0.607,0.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,,0.5,0.6,1.1,0.076,,-2.8,-0.4,-3.2,-0.2,nesmiaa01,2021,4.7
472,365,Raul Neto,PG,28,WAS,64,1403,13.0,0.575,0.367,0.19,2.1,9.6,5.9,14.0,2.4,0.4,9.9,15.8,,1.5,1.3,2.8,0.097,,-1.4,0.9,-0.6,0.5,netora01,2021,8.7
473,366,Georges Niang,PF,27,UTA,72,1154,11.4,0.602,0.721,0.057,2.7,13.0,8.1,7.3,1.1,0.6,10.9,17.4,,1.2,1.4,2.6,0.108,,-0.4,0.1,-0.3,0.5,niangge01,2021,6.9
474,367,Zeke Nnaji,PF,20,DEN,42,397,11.3,0.615,0.567,0.144,4.0,14.5,9.3,3.3,1.0,1.0,6.0,12.9,,0.6,0.3,0.9,0.104,,-0.6,-1.1,-1.7,0.0,nnajize01,2021,3.2
475,368,Nerlens Noel,C,26,NYK,64,1547,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,,1.6,3.6,5.2,0.162,,-2.4,3.8,1.4,1.3,noelne01,2021,5.1
476,369,Jaylen Nowell,SG,21,MIN,42,759,12.3,0.528,0.448,0.164,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,,0.3,0.4,0.7,0.044,,-1.5,-1.4,-2.8,-0.2,nowelja01,2021,9.0
477,370,Frank Ntilikina,PG,22,NYK,33,322,7.7,0.512,0.608,0.228,2.0,8.3,5.2,8.1,2.8,1.2,11.2,13.6,,0.0,0.5,0.5,0.07,,-4.2,2.5,-1.7,0.0,ntilila01,2021,2.7
478,371,Kendrick Nunn,PG,25,MIA,56,1650,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,,1.4,1.5,2.9,0.084,,-0.1,-0.4,-0.5,0.6,nunnke01,2021,14.6
479,372,James Nunnally,SF,30,NOP,9,48,8.3,0.54,0.923,0.154,4.5,15.8,10.2,8.1,0.0,0.0,12.6,13.9,,0.0,0.0,0.0,0.031,,-0.9,-1.8,-2.7,0.0,nunnaja01,2021,1.7
480,373,Jusuf Nurkić,C,26,POR,37,880,20.5,0.554,0.09,0.339,10.2,30.7,20.2,21.4,2.1,4.0,16.0,22.3,,1.2,1.2,2.4,0.133,,0.7,1.8,2.5,1.0,nurkiju01,2021,11.5
481,374,David Nwaba,SF,28,HOU,30,679,14.4,0.557,0.289,0.312,6.0,12.8,9.3,6.9,2.1,2.8,6.4,16.6,,0.7,0.6,1.3,0.094,,-1.4,0.6,-0.8,0.2,nwabada01,2021,9.2
482,375,Jordan Nwora,SF,22,MIL,30,274,16.1,0.586,0.459,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,,0.0,0.4,0.4,0.068,,-0.7,-0.4,-1.1,0.1,nworajo01,2021,5.7
483,376,Royce O'Neale,SF,27,UTA,71,2241,9.9,0.599,0.706,0.117,4.4,18.0,11.5,10.4,1.2,1.2,16.7,9.6,,2.3,3.3,5.6,0.121,,-1.2,2.1,1.0,1.7,onealro01,2021,7.0
484,377,Semi Ojeleye,PF,26,BOS,56,950,8.3,0.553,0.715,0.145,3.6,13.7,8.6,5.1,0.9,0.0,8.2,11.6,,0.7,0.6,1.2,0.063,,-1.7,-0.7,-2.4,-0.1,ojelese01,2021,4.6
485,378,Jahlil Okafor,C,25,DET,27,347,13.1,0.644,0.088,0.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,,0.3,0.3,0.6,0.082,,-2.5,-0.7,-3.2,-0.1,okafoja01,2021,5.4
486,379,Chuma Okeke,PF,22,ORL,45,1133,11.8,0.511,0.435,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,,0.3,1.0,1.3,0.056,,-1.9,0.5,-1.5,0.1,okekech01,2021,7.8
487,380,Josh Okogie,SG,22,MIN,59,1197,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,,0.5,0.8,1.3,0.051,,-3.7,0.3,-3.3,-0.4,okogijo01,2021,5.4
488,381,Onyeka Okongwu,C,20,ATL,50,601,16.8,0.655,0.02,0.383,11.5,18.0,14.9,4.4,1.9,4.8,14.3,14.7,,1.1,0.8,1.9,0.155,,-2.2,0.8,-1.4,0.1,okongon01,2021,4.6
489,382,Isaac Okoro,SG,20,CLE,67,2173,7.9,0.514,0.383,0.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,,-0.1,1.0,0.9,0.02,,-4.2,-0.9,-5.1,-1.7,okorois01,2021,9.6
490,383,KZ Okpala,PF,21,MIA,37,447,5.2,0.448,0.521,0.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,,-0.3,0.4,0.1,0.015,,-6.5,-0.6,-7.1,-0.6,okpalkz01,2021,2.5
491,384,Victor Oladipo,SG,28,TOT,33,1080,14.3,0.512,0.415,0.24,1.2,15.1,8.0,22.8,2.0,1.2,11.5,28.5,,-0.6,1.0,0.4,0.017,,-0.9,-0.8,-1.7,0.1,oladivi01,2021,12.0
492,384,Victor Oladipo,SG,28,IND,9,300,15.5,0.535,0.454,0.243,0.4,18.0,9.2,18.7,2.4,0.5,9.7,26.4,,0.0,0.3,0.4,0.063,,0.0,-0.1,-0.2,0.1,oladivi01,2021,12.0
493,384,Victor Oladipo,SG,28,HOU,20,669,14.9,0.508,0.402,0.218,1.2,14.5,7.6,25.3,1.7,1.3,10.9,29.8,,-0.3,0.5,0.1,0.009,,-0.3,-1.0,-1.3,0.1,oladivi01,2021,12.0
494,384,Victor Oladipo,SG,28,MIA,4,111,8.1,0.471,0.395,0.419,3.1,11.1,7.2,18.9,3.1,1.9,21.6,26.4,,-0.3,0.2,-0.1,-0.06,,-7.1,-1.6,-8.7,-0.2,oladivi01,2021,12.0
495,385,Cameron Oliver,SF,24,HOU,4,87,17.2,0.619,0.394,0.121,5.9,20.5,12.9,9.6,1.1,4.1,7.9,18.5,,0.1,0.1,0.2,0.114,,-1.0,-1.0,-2.0,0.0,oliveca01,2021,10.8
496,386,Kelly Olynyk,C-PF,29,TOT,70,1997,16.4,0.61,0.528,0.251,4.8,22.5,13.6,16.0,1.9,2.1,14.0,19.7,,2.5,2.6,5.1,0.121,,0.3,0.9,1.2,1.6,olynyke01,2021,19.0
497,386,Kelly Olynyk,C,29,MIA,43,1157,12.1,0.549,0.646,0.106,4.4,21.1,12.9,11.7,1.7,2.4,12.3,17.5,,0.3,1.6,1.9,0.078,,-1.6,1.0,-0.7,0.4,olynyke01,2021,19.0
498,386,Kelly Olynyk,PF,29,HOU,27,840,22.3,0.674,0.389,0.421,5.2,24.5,14.5,21.9,2.2,1.7,15.7,22.9,,2.2,1.0,3.2,0.182,,2.9,0.9,3.8,1.2,olynyke01,2021,19.0
499,387,Miye Oni,SG,23,UTA,54,519,6.4,0.517,0.889,0.061,4.9,11.9,8.6,6.8,1.0,1.2,13.6,9.8,,0.2,0.7,0.9,0.081,,-3.0,1.3,-1.7,0.0,onimi01,2021,1.9
500,388,Cedi Osman,SF,25,CLE,59,1510,10.3,0.488,0.553,0.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,,-0.5,1.0,0.5,0.014,,-2.3,-0.9,-3.2,-0.5,osmande01,2021,10.4
501,389,Daniel Oturu,C,21,LAC,30,161,12.5,0.471,0.096,0.231,15.1,18.3,16.8,8.5,1.2,3.9,13.6,18.2,,0.0,0.2,0.3,0.081,,-4.1,-1.1,-5.2,-0.1,oturuda01,2021,1.8
502,390,Kelly Oubre Jr.,SF,25,GSW,55,1687,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8.0,22.1,,0.0,2.2,2.2,0.062,,-1.4,-0.5,-1.9,0.0,oubreke01,2021,15.4
503,391,Jabari Parker,PF,25,TOT,13,165,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,,0.2,0.1,0.3,0.089,,-0.9,0.0,-0.9,0.0,parkeja01,2021,6.4
504,391,Jabari Parker,PF,25,SAC,3,27,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,,-0.1,0.0,0.0,-0.073,,-7.7,-1.4,-9.1,0.0,parkeja01,2021,6.4
505,391,Jabari Parker,PF,25,BOS,10,138,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,,0.2,0.1,0.3,0.121,,0.4,0.2,0.7,0.1,parkeja01,2021,6.4
506,392,Eric Paschall,PF,24,GSW,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,,0.2,0.7,0.9,0.062,,-1.8,-0.9,-2.7,-0.1,pascher01,2021,9.5
507,393,Anžejs Pasečņiks,C,25,WAS,1,6,-40.6,0.0,1.0,0.0,17.7,0.0,8.8,18.7,0.0,0.0,83.3,41.4,,-0.1,0.0,-0.1,-1.113,,-40.7,-5.9,-46.6,-0.1,pasecan01,2021,0.0
508,394,Patrick Patterson,PF,31,LAC,38,582,10.9,0.571,0.679,0.103,3.8,10.5,7.2,6.7,1.2,1.2,6.0,14.0,,0.7,0.5,1.2,0.101,,-0.4,-0.1,-0.6,0.2,pattepa01,2021,5.2
509,395,Justin Patton,C,23,HOU,13,247,11.6,0.488,0.486,0.057,5.8,15.8,10.6,8.1,2.3,5.1,5.3,13.0,,0.1,0.3,0.4,0.076,,-3.6,1.4,-2.2,0.0,pattoju01,2021,5.4
510,396,Chris Paul,PG,35,PHO,70,2199,21.4,0.599,0.294,0.206,1.3,14.5,8.0,40.9,2.2,0.8,14.0,22.6,,6.5,2.7,9.2,0.201,,3.5,1.1,4.6,3.6,paulch01,2021,16.4
511,397,Cameron Payne,PG,26,PHO,60,1079,17.4,0.602,0.42,0.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,,2.4,1.2,3.6,0.158,,2.1,1.0,3.1,1.4,payneca01,2021,8.4
512,398,Elfrid Payton,PG,26,NYK,63,1484,11.7,0.478,0.158,0.172,4.7,11.0,7.9,21.6,1.6,0.6,13.3,23.2,,-0.9,1.9,1.0,0.032,,-2.9,-0.1,-3.0,-0.4,paytoel01,2021,10.1
513,399,Gary Payton II,PG,28,GSW,10,40,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7.0,2.2,6.3,16.8,,0.2,0.1,0.3,0.331,,1.0,8.2,9.2,0.1,paytoga02,2021,2.5
514,400,Norvel Pelle,C,27,TOT,13,84,11.6,0.567,0.0,0.4,8.1,16.5,12.4,3.0,0.6,10.0,14.5,10.8,,0.1,0.1,0.2,0.112,,-4.5,1.9,-2.6,0.0,pelleno01,2021,1.2
515,400,Norvel Pelle,C,27,BRK,3,28,2.1,0.429,0.0,0.0,12.5,15.0,13.8,0.0,0.0,9.4,30.0,15.6,,-0.1,0.0,0.0,-0.069,,-12.2,-0.8,-13.0,-0.1,pelleno01,2021,1.2
516,400,Norvel Pelle,C,27,SAC,1,4,30.1,0.543,0.0,4.0,27.4,0.0,13.9,28.2,0.0,0.0,0.0,29.7,,0.0,0.0,0.0,0.374,,6.1,-2.9,3.2,0.0,pelleno01,2021,1.2
517,400,Norvel Pelle,C,27,NYK,9,52,15.3,0.698,0.0,0.286,4.2,18.6,11.5,2.7,1.0,11.0,0.0,6.8,,0.1,0.1,0.2,0.189,,-1.1,3.7,2.5,0.1,pelleno01,2021,1.2
518,401,Reggie Perry,PF,20,BRK,26,211,11.0,0.466,0.269,0.167,14.9,22.9,19.1,9.0,1.4,2.5,15.2,20.4,,-0.1,0.2,0.2,0.04,,-5.3,-1.4,-6.7,-0.2,perryre01,2021,3.0
519,402,Theo Pinson,SG,25,NYK,17,34,-8.1,0.111,0.889,0.0,0.0,15.8,8.0,3.7,0.0,0.0,10.0,13.1,,-0.2,0.0,-0.1,-0.205,,-13.2,-2.5,-15.7,-0.1,pinsoth01,2021,0.1
520,403,Mason Plumlee,C,30,DET,56,1499,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,,3.0,2.1,5.1,0.164,,0.2,2.0,2.2,1.6,plumlma01,2021,10.4
521,404,Jakob Poeltl,C,25,SAS,69,1845,17.5,0.612,0.0,0.288,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,,3.2,2.5,5.7,0.148,,-0.5,1.2,0.8,1.3,poeltja01,2021,8.6
522,405,Vincent Poirier,C,27,PHI,10,39,1.6,0.273,0.083,0.5,17.2,22.2,19.8,6.6,0.0,6.9,21.5,20.6,,-0.2,0.1,-0.1,-0.127,,-12.3,-2.4,-14.8,-0.1,poirivi01,2021,0.8
523,406,Aleksej Pokusevski,PF,19,OKC,45,1090,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,,-2.9,1.0,-1.9,-0.084,,-5.1,-1.0,-6.1,-1.1,pokusal01,2021,8.2
524,407,Jordan Poole,SG,21,GSW,51,988,15.1,0.581,0.582,0.251,1.6,8.2,5.0,15.4,1.2,0.8,8.8,25.0,,1.1,0.9,1.9,0.094,,0.7,-1.2,-0.5,0.4,poolejo01,2021,12.0
525,408,Jontay Porter,PF,21,MEM,11,54,9.2,0.64,0.533,0.333,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,,-0.1,0.1,0.0,0.019,,-6.8,0.3,-6.5,-0.1,portejo01,2021,2.0
526,409,Kevin Porter Jr.,SG,20,HOU,26,835,12.5,0.528,0.439,0.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,,-0.3,0.3,0.0,0.0,,-1.1,-2.4,-3.5,-0.3,porteke02,2021,16.6
527,410,Michael Porter Jr.,SF,22,DEN,61,1912,20.6,0.663,0.468,0.164,5.4,20.9,13.2,5.6,1.0,2.8,8.1,21.7,,4.8,2.1,6.9,0.173,,4.0,-0.9,3.1,2.5,portemi01,2021,19.0
528,411,Otto Porter Jr.,SF-PF,27,TOT,28,606,14.5,0.552,0.458,0.185,5.2,22.4,13.8,12.9,1.3,0.6,9.2,19.3,,0.6,0.7,1.3,0.101,,0.0,0.0,0.0,0.3,porteot01,2021,8.0
529,411,Otto Porter Jr.,SF,27,CHI,25,540,14.8,0.566,0.47,0.183,5.8,22.4,14.2,13.1,1.1,0.6,10.3,19.5,,0.6,0.6,1.2,0.108,,0.4,-0.3,0.2,0.3,porteot01,2021,8.0
530,411,Otto Porter Jr.,PF,27,ORL,3,66,11.7,0.441,0.36,0.2,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,,0.0,0.1,0.1,0.05,,-3.5,1.7,-1.7,0.0,porteot01,2021,8.0
531,412,Bobby Portis,C,25,MIL,66,1372,19.9,0.598,0.263,0.122,9.9,25.3,17.9,7.4,1.8,1.7,8.2,20.9,,2.8,2.0,4.8,0.167,,1.8,-0.4,1.5,1.2,portibo01,2021,11.4
532,413,Kristaps Porziņģis,C,25,DAL,43,1327,21.3,0.582,0.378,0.202,6.9,24.6,15.8,8.4,0.7,4.1,6.4,26.5,,2.6,1.7,4.3,0.154,,3.0,-0.8,2.2,1.4,porzikr01,2021,20.1
533,414,Dwight Powell,C,29,DAL,58,966,16.8,0.688,0.108,0.639,9.2,17.4,13.3,8.9,1.8,2.9,13.9,13.2,,2.6,1.2,3.8,0.188,,-0.7,1.3,0.6,0.6,poweldw01,2021,5.9
534,415,Norman Powell,SG-SF,27,TOT,69,2205,16.2,0.618,0.453,0.295,2.0,8.8,5.3,9.2,1.8,0.8,10.3,22.6,,3.4,1.3,4.7,0.103,,1.1,-0.7,0.4,1.3,powelno01,2021,17.0
535,415,Norman Powell,SG,27,TOR,42,1277,17.7,0.645,0.475,0.288,1.6,9.6,5.4,10.0,1.8,0.6,10.8,24.2,,2.3,0.9,3.2,0.12,,2.2,-0.7,1.5,1.1,powelno01,2021,17.0
536,415,Norman Powell,SF,27,POR,27,928,14.2,0.576,0.418,0.307,2.6,7.8,5.1,8.1,1.8,1.0,9.5,20.5,,1.1,0.4,1.5,0.078,,-0.5,-0.7,-1.2,0.2,powelno01,2021,17.0
537,416,Taurean Prince,PF,26,TOT,41,905,12.1,0.54,0.474,0.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,,0.2,0.8,1.0,0.052,,-1.2,-0.6,-1.8,0.0,princta02,2021,10.1
538,416,Taurean Prince,PF,26,BRK,12,218,11.7,0.565,0.5,0.365,1.1,15.4,8.6,4.3,1.8,3.2,11.4,19.4,,0.0,0.2,0.3,0.062,,-2.2,0.1,-2.2,0.0,princta02,2021,10.1
539,416,Taurean Prince,PF,26,CLE,29,687,12.2,0.532,0.466,0.194,2.7,15.2,8.8,15.5,1.4,1.9,11.6,19.7,,0.2,0.5,0.7,0.049,,-0.9,-0.8,-1.7,0.0,princta02,2021,10.1
540,417,Payton Pritchard,SG,23,BOS,66,1268,12.4,0.582,0.593,0.108,2.9,11.1,6.9,13.3,1.4,0.7,10.8,16.7,,1.6,0.9,2.5,0.095,,-0.3,-0.4,-0.7,0.4,pritcpa01,2021,7.7
541,418,Immanuel Quickley,PG,21,NYK,64,1243,15.8,0.557,0.522,0.3,2.2,9.7,6.0,16.2,1.2,0.9,8.1,25.6,,1.8,1.4,3.2,0.125,,1.4,-0.5,0.9,0.9,quickim01,2021,11.4
542,419,Jahmi'us Ramsey,SG,19,SAC,13,94,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2.0,0.9,6.9,19.8,,0.0,0.0,0.0,0.012,,-3.1,-1.4,-4.5,-0.1,ramseja01,2021,3.1
543,420,Chasson Randle,PG,27,ORL,41,837,7.4,0.515,0.549,0.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,,-0.4,0.4,0.0,-0.001,,-4.8,-1.1,-5.9,-0.8,randlch01,2021,6.5
544,421,Julius Randle,PF,26,NYK,71,2667,19.7,0.567,0.294,0.325,3.5,25.7,14.7,27.2,1.2,0.6,13.8,29.3,,3.4,4.3,7.8,0.14,,2.9,0.9,3.8,3.9,randlju01,2021,24.1
545,422,Cam Reddish,SF,21,ATL,26,750,9.3,0.488,0.479,0.312,3.3,11.7,7.6,6.5,2.2,1.1,10.2,19.3,,-0.3,0.7,0.4,0.026,,-3.3,0.1,-3.2,-0.2,reddica01,2021,11.2
546,423,J.J. Redick,SG,36,TOT,44,723,9.9,0.564,0.667,0.195,0.6,9.0,4.8,9.7,0.7,0.4,11.0,19.2,,0.4,0.3,0.7,0.045,,-1.4,-2.1,-3.5,-0.3,redicjj01,2021,4.4
547,423,J.J. Redick,SG,36,NOP,31,576,10.9,0.575,0.654,0.22,0.6,9.2,4.9,9.6,0.7,0.3,9.6,19.0,,0.6,0.2,0.8,0.065,,-0.8,-2.0,-2.8,-0.1,redicjj01,2021,4.4
